Image,url,date_sold,price_in_US,shipping_,Text
https://i.ebayimg.com/images/g/RcIAAOSw0Ztjs2ET/s-l1200.jpg,https://www.ebay.com/itm/165865207792?nordt=true&orig_cvip=true&rt=nc,"Jan 6, 2023",$180.00,$4.01,''used Spyderco Caspian Salt Dive Knifeused Spyderco Caspian Salt Dive Knife
https://i.ebayimg.com/images/g/fq0AAOSwNI1jYC92/s-l1200.jpg,https://www.ebay.com/itm/374330400521?nordt=true&orig_cvip=true&rt=nc,"Jan 6, 2023",$75.00,$0.00,"''Spyderco Tasman Salt 2 Folding Knife,PlainEdge - FRN Handle - Yellow - C106PYL2Spyderco Tasman Salt 2 Folding Knife,PlainEdge - FRN Handle - Yellow - C106PYL2"
https://i.ebayimg.com/images/g/EesAAOSwwwJjrjom/s-l1200.jpg,https://www.ebay.com/itm/295447094862?nordt=true&orig_cvip=true&rt=nc,"Jan 6, 2023",$34.99,$0.00,''Spyderco Tenacious 8cr13mov Folding Pocket Knife ChinaSpyderco Tenacious 8cr13mov Folding Pocket Knife China
https://i.ebayimg.com/images/g/fGUAAOSwMZ5juFNY/s-l1200.jpg,https://www.ebay.com/itm/295458839197?nordt=true&orig_cvip=true&rt=nc,"Jan 6, 2023",$50.00,$0.00,''SPYDERCO DELICA 4 Knife Seki Japan w/ VG-10 Stainless Steel! Black. Light RustSPYDERCO DELICA 4 Knife Seki Japan w/ VG-10 Stainless Steel! Black. Light Rust
https://i.ebayimg.com/images/g/SfUAAOSwnkRjr3EY/s-l1200.jpg,https://www.ebay.com/itm/275599379959?nordt=true&orig_cvip=true&rt=nc,"Jan 6, 2023",$180.00,$0.00,''Spyderco Spydiechef TI Framelock Knife - GreySpyderco Spydiechef TI Framelock Knife - Grey
https://i.ebayimg.com/images/g/~qwAAOSw-nVjr3BB/s-l1200.jpg,https://www.ebay.com/itm/155335065164?nordt=true&orig_cvip=true&rt=nc,"Jan 6, 2023",$45.00,$5.40,"''Spyderco Urban Lightweight Folding Knife 2.5"" Bohler N690 Steel Blade FRN HandleSpyderco Urban Lightweight Folding Knife 2.5"" Bohler N690 Steel Blade FRN Handle"
https://i.ebayimg.com/images/g/QGAAAOSwsRxjdBvS/s-l1200.jpg,https://www.ebay.com/itm/115658516985?nordt=true&orig_cvip=true&rt=nc,"Jan 6, 2023",$171.00,$0.00,''Spyderco Squarehead Dogtag Knife CPM S30VSpyderco Squarehead Dogtag Knife CPM S30V
https://i.ebayimg.com/images/g/8NkAAOSwdihjuH7v/s-l1200.jpg,https://www.ebay.com/itm/394410062731?nordt=true&orig_cvip=true&rt=nc,"Jan 6, 2023",$110.00,$8.00,''Spyderco Para 3 Folding Knife with G-10 Handle Full-Flat Grind - Black w/lanyardSpyderco Para 3 Folding Knife with G-10 Handle Full-Flat Grind - Black w/lanyard
https://i.ebayimg.com/images/g/ZzgAAOSwN6ljr0Wt/s-l1200.jpg,https://www.ebay.com/itm/374433917089?nordt=true&orig_cvip=true&rt=nc,"Jan 6, 2023",$147.50,$10.00,''Spyderco Manix 2 XL G-10 Folding Knife - Black and JadeSpyderco Manix 2 XL G-10 Folding Knife - Black and Jade
https://i.ebayimg.com/images/g/H-gAAOSwuPdjhoGr/s-l1200.jpg,https://www.ebay.com/itm/364065402664?nordt=true&orig_cvip=true&rt=nc,"Jan 6, 2023",$60.00,$4.99,''Spyderco Ladybug Pocket Knife - Red - Serrated- 1245Spyderco Ladybug Pocket Knife - Red - Serrated- 1245
https://i.ebayimg.com/images/g/DswAAOSwp31jsaRF/s-l1200.jpg,https://www.ebay.com/itm/134393567905?nordt=true&orig_cvip=true&rt=nc,"Jan 6, 2023",$46.00,$4.95,''Spyderco Clip It  Endura - Folding Knife AUS-8  Seki CitySpyderco Clip It  Endura - Folding Knife AUS-8  Seki City
https://i.ebayimg.com/images/g/IwsAAOSwvmtjtYgX/s-l1200.jpg,https://www.ebay.com/itm/185724738948?nordt=true&orig_cvip=true&rt=nc,"Jan 6, 2023",$88.85,$11.15,''Spyderco POLICE Model Stainless Steel Knife Seki City JapanSpyderco POLICE Model Stainless Steel Knife Seki City Japan
