Image,url,date_sold,price_in_US,shipping_,title,Text
https://i.ebayimg.com/images/g/DwEAAOSwy4ZisJyh/s-l1200.jpg,,"Jun 28, 2022",$40.00,$4.95,,''2000 Case XX DWIGHT EISENHOWER Pen Knife 06263 SS CHESTNUT Jig Bone Made In USA2000 Case XX DWIGHT EISENHOWER Pen Knife 06263 SS CHESTNUT Jig Bone Made In USA
https://i.ebayimg.com/images/g/YyUAAOSw6iBiqSiB/s-l1200.jpg,,"Jun 28, 2022",$175.00,$9.45,,''1992 SEARS WILD LIFE CASE XX COMMEMORATIVE KNIFE AMERICAN EAGLE POCKET KNIFE1992 SEARS WILD LIFE CASE XX COMMEMORATIVE KNIFE AMERICAN EAGLE POCKET KNIFE
https://i.ebayimg.com/images/g/G0IAAOSwRZJisJg8/s-l1200.jpg,,"Jun 28, 2022",$132.51,$5.95,,''1996 Case XX USA Large Stockman Knife 6375 SS Brown Jig Bone Handles Made In USA1996 Case XX USA Large Stockman Knife 6375 SS Brown Jig Bone Handles Made In USA
https://i.ebayimg.com/images/g/BWgAAOSwwrBisJPz/s-l1200.jpg,,"Jun 28, 2022",$75.00,$4.95,,''2004 Case XX Mid Folding Hunter Knife 61265LC CV CARBON VAN./ AMBER Jig Bone USA2004 Case XX Mid Folding Hunter Knife 61265LC CV CARBON VAN./ AMBER Jig Bone USA
https://i.ebayimg.com/images/g/WYwAAOSwn2tisJAt/s-l1200.jpg,,"Jun 28, 2022",$81.00,$5.95,,''2010 Case XX FOLDING HUNTER Knife 6165 SS CARAMEL Jig Bone Handles Made In USA2010 Case XX FOLDING HUNTER Knife 6165 SS CARAMEL Jig Bone Handles Made In USA
https://i.ebayimg.com/images/g/RZYAAOSwwb9isHUh/s-l1200.jpg,,"Jun 28, 2022",$326.23,$11.95,,''2013 Case XX RARE 1 of 250 JOHN DEERE Trapper Knife BRIGHT GREEN Bone/ BARN BOX2013 Case XX RARE 1 of 250 JOHN DEERE Trapper Knife BRIGHT GREEN Bone/ BARN BOX
https://i.ebayimg.com/images/g/PR0AAOSwAjBipkMx/s-l1200.jpg,,"Jun 28, 2022",$22.00,$9.99,,''CASE XX Sod Buster Jr Pocket Knife with Box & PapersCASE XX Sod Buster Jr Pocket Knife with Box & Papers
https://i.ebayimg.com/images/g/ybkAAOSw4rNirjFo/s-l1200.jpg,,"Jun 28, 2022",$175.00,$4.50,,''CASE XX ELEPHANT TOE KNIFE WOOD HANDLES 6250 UNUSED 1975CASE XX ELEPHANT TOE KNIFE WOOD HANDLES 6250 UNUSED 1975
https://i.ebayimg.com/images/g/dxEAAOSwe89irzhn/s-l1200.jpg,,"Jun 28, 2022",$57.66,$4.50,,''CASE XX SMALL STOCKMAN KNIFE 5333 STAG HANDLES UNUSED 1999CASE XX SMALL STOCKMAN KNIFE 5333 STAG HANDLES UNUSED 1999
https://i.ebayimg.com/images/g/iL4AAOSwwxtis-Ue/s-l1200.jpg,,"Jun 28, 2022",$18.50,$6.00,,"''Case xx 6233 SS Small Pen Pocket Knife, Jigged Brown Synthetic Handle #H14Case xx 6233 SS Small Pen Pocket Knife, Jigged Brown Synthetic Handle #H14"
https://i.ebayimg.com/images/g/YtUAAOSwXVNirnoJ/s-l1200.jpg,,"Jun 28, 2022",$52.00,$7.99,,''CASE XX USA 3 DOT 1965-1969 SMOOTH WALNUT WOOD SHEEPSFOOT KNIFE 11031 SHCASE XX USA 3 DOT 1965-1969 SMOOTH WALNUT WOOD SHEEPSFOOT KNIFE 11031 SH
