Image,Field4,price_in_US,shipping_,Image1,title,date_sold,shipping_cost
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$15.99,$3.49,https://i.ebayimg.com/images/g/4x4AAOSwyvVipkpA/s-l1200.jpg,Kershaw 3840BLK FreeFall All Black GFN Handle Flipper Pocket Knife Used (463),"Jun 16, 2022",$5.10
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$16.00,$3.49,https://i.ebayimg.com/images/g/4~YAAOSwN4Fioo8o/s-l1200.jpg,Retired Kershaw Ken Onion LEEK 1660BB Blue and Black Blade Flip Assisted Knife,"Jun 16, 2022",$5.20
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$53.00,$3.49,https://i.ebayimg.com/images/g/B-EAAOSwU7tiopK0/s-l1200.jpg,Kershaw USA Blackout 1550ST assisted opening Pocket Knife ,"Jun 16, 2022",$0.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$31.00,$3.49,https://i.ebayimg.com/images/g/EiMAAOSw4odiopSL/s-l1200.jpg,Kershaw USA 1660CKT Leek Assisted Opening Knife,"Jun 16, 2022",$0.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$20.00,$3.49,https://i.ebayimg.com/images/g/BNYAAOSwvmJiScZn/s-l1200.jpg, Kershaw Crown 3160 Pocket Knife Liner Lock Plain Edge Blade ,"Jun 16, 2022",$0.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$37.77,$3.49,https://i.ebayimg.com/images/g/uBwAAOSwD1NioqP-/s-l1200.jpg, Kershaw USA 1660TEAL Leek Assisted Opening Knife ,"Jun 16, 2022",$0.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$15.37,$3.49,https://i.ebayimg.com/images/g/~o4AAOSwm99ioqJ5/s-l1200.jpg,VINTAGE KERSHAW JAPAN 3000 BLACK RUBBER HANDLE LOCKBACK KNIFE - NEAR MINT,"Jun 16, 2022",$4.95
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$20.79,$3.49,https://i.ebayimg.com/images/g/dXMAAOSwVd9iq9bd/s-l1200.jpg,"1600 Kershaw Chive Knife plain Blade 3"" frame lock!","Jun 16, 2022",$0.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$25.51,$3.49,https://i.ebayimg.com/images/g/aWIAAOSw-FRioqIT/s-l1200.jpg,Kershaw Emerson Wave 6034 CQC-6K Folding Pocket Knife,"Jun 16, 2022",$5.20
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$28.00,$3.49,https://i.ebayimg.com/images/g/vcMAAOSwDINioqkf/s-l1200.jpg,"Kershaw Scallion A/O Knife 1620BLST 3 1/2"" closed linerlock. 2 1/4"" Blade ","Jun 16, 2022",$5.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$24.75,$3.49,https://i.ebayimg.com/images/g/XHsAAOSwUF5iRCCi/s-l1200.jpg,KERSHAW ASSISTED OPENING KNIFE ,"Jun 16, 2022",$7.25
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$36.10,$3.49,https://i.ebayimg.com/images/g/Q4oAAOSwVFdiqnrG/s-l1200.jpg,Kershaw Speedsafe USA Link 1776 Assisted Pocket Knife!,"Jun 17, 2022",$0.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$18.00,$3.49,https://i.ebayimg.com/images/g/XRoAAOSwp8dijQTD/s-l1200.jpg,Kershaw 7007 Natrix assisted opening   Folding Pocket Knife 8Cr13Mov,"Jun 17, 2022",$4.99
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$15.77,$3.49,https://i.ebayimg.com/images/g/LYUAAOSwP9Zic-g4/s-l1200.jpg,KERSHAW POCKET KNIFE 1555TI  Cryo Hinderer Designed  ASSISTED OPENING   ,"Jun 17, 2022",$4.99
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$26.00,$3.49,https://i.ebayimg.com/images/g/-RUAAOSwJ1liqkp-/s-l1200.jpg,KERSHAW 1660ST LEEK Stainless Speed-Safe assist serrate framelock knife USA,"Jun 17, 2022",$0.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$45.00,$3.49,https://i.ebayimg.com/images/g/2~EAAOSwAEhinLgu/s-l1200.jpg,Kershaw 1600 BRSO Chive Snap-On Tools Pocket Knife Red-Black ,"Jun 17, 2022",$0.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$29.99,$3.49,https://i.ebayimg.com/images/g/5ZMAAOSw6gtipO1w/s-l1200.jpg,Kershaw Chive 1600BW AO Folding Pocket Knife USA MAY 04 Black & White Smoke Grip,"Jun 17, 2022",$5.85
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$29.99,$3.49,https://i.ebayimg.com/images/g/8B0AAOSw1Wlifq~r/s-l1200.jpg,Kershaw 1600 Chive Ken Onion Folding Knife May 08,"Jun 17, 2022",$4.50
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$16.00,$3.49,https://i.ebayimg.com/images/g/WLcAAOSwDYBim8X8/s-l1200.jpg,KERSHAW KNIFE 1980ST RJ II SERRATED TANTO SPEED SAFE ASSISTED,"Jun 17, 2022",$4.81
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$34.00,$3.49,https://i.ebayimg.com/images/g/kaMAAOSwtfZiq4~B/s-l1200.jpg,Kershaw 1770 Lee Williams Design Tactical Small Flipper Pocket Clip Knife,"Jun 17, 2022",$0.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$12.99,$3.49,https://i.ebayimg.com/images/g/vAMAAOSw7sNiYFgb/s-l1200.jpg,"4.5” Black KERSHAW Little Lockback Folding Pocket Knife, Model 5300","Jun 17, 2022",$0.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$26.00,$3.49,https://i.ebayimg.com/images/g/td8AAOSw3ENipdOK/s-l1200.jpg,#880 Black Kershaw 1605CKTST Clash Serrated Assisted Opening Liner Lock Knife ,"Jun 17, 2022",$0.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$50.00,$3.49,https://i.ebayimg.com/images/g/S2gAAOSwu-RirFQu/s-l1200.jpg,Kershaw USA 1660 “I Love Boobies” Leek Assisted Opening Knife,"Jun 17, 2022",$6.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$55.09,$3.49,https://i.ebayimg.com/images/g/VycAAOSweipiQlh1/s-l1200.jpg,KERSHAW 1670GBBLKST Pocket Knife BLUR /w Glass Breaker  Assisted Liner Lock!,"Jun 17, 2022",$0.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$14.99,$3.49,https://i.ebayimg.com/images/g/NtYAAOSwoIpiqjdM/s-l1200.jpg, Kershaw Shuffle 8700Pocket Knife Liner Lock Plain Edge Blade ,"Jun 17, 2022",$0.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$14.01,$3.49,https://i.ebayimg.com/images/g/jjEAAOSwViRiqncj/s-l1200.jpg,Kershaw 1350 Assisted Pocket Knife!,"Jun 17, 2022",$0.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$14.00,$3.49,https://i.ebayimg.com/images/g/lNwAAOSwMx5imlcF/s-l1200.jpg,Kershaw Mesquite 1362 Wood Handle Lockback Folder Knife,"Jun 17, 2022",$5.50
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$25.00,$3.49,https://i.ebayimg.com/images/g/aIcAAOSwbm1icWSs/s-l1200.jpg,KERSHAW POCKET KNIFE USA 1660  Assisted Opening ,"Jun 17, 2022",$5.99
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$21.99,$3.49,https://i.ebayimg.com/images/g/AVIAAOSwhwxiq2tI/s-l1200.jpg,Kershaw 1640 Vapor Folding Pocket Knife Ken Onion,"Jun 17, 2022",$7.05
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$18.99,$3.49,https://i.ebayimg.com/images/g/soIAAOSwSRtinoF5/s-l1200.jpg,"Kershaw 1990 Tactical Black Brawler 3.25"" Tanto Folding Pocket Knife, USED","Jun 17, 2022",$0.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$15.50,$3.49,https://i.ebayimg.com/images/g/RtYAAOSw6iBipoUL/s-l1200.jpg,Used Kershaw 1660 Pocket Knife,"Jun 17, 2022",$4.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$46.00,$3.49,https://i.ebayimg.com/images/g/-MIAAOSwXGdiqTJL/s-l1200.jpg,"KERSHAW  ""USA"" - BLUR CAMO spring assist SPEEDSAFE knife Ken Onion KAI 1670CAMO","Jun 17, 2022",$5.50
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$31.50,$3.49,https://i.ebayimg.com/images/g/vWUAAOSwZKViqTQp/s-l1200.jpg,Kershaw 1620BLK Black Scallion Assisted Open Pocket Knife U.S.A.Made Kershaw,"Jun 17, 2022",$5.50
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$35.00,$3.49,https://i.ebayimg.com/images/g/tgUAAOSwytBiplVi/s-l1200.jpg,Kershaw USA Composite Leek D2 1660CBBW Folding Pocket Knife - K40,"Jun 17, 2022",$5.25
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$125.00,$3.49,https://i.ebayimg.com/images/g/9u8AAOSwH9FiqhcZ/s-l1200.jpg,"Kershaw 1050 Hunting Knife, Lake Oswego Oregon, Japanese Blade by Kai","Jun 17, 2022",$0.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$24.05,$3.49,https://i.ebayimg.com/images/g/-VUAAOSwfYxiopEl/s-l1200.jpg,Kershaw 3810 Dimension Assisted Flipper Pocket Knife Discontinued Kershaw Knife,"Jun 17, 2022",$4.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$54.00,$3.49,https://i.ebayimg.com/images/g/b4oAAOSwVclio6cW/s-l1200.jpg,Kershaw 1760 Skyline Flipper Pocket Knife G10 Handles USA Made Kershaw Knife,"Jun 17, 2022",$4.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$30.11,$3.49,https://i.ebayimg.com/images/g/-JcAAOSw4bhieF1q/s-l1200.jpg, Kershaw USA 1776BW Link Assisted Opening Knife ,"Jun 17, 2022",$0.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$29.10,$3.49,https://i.ebayimg.com/images/g/Di0AAOSw0YpijskB/s-l1200.jpg, Kershaw USA 1660ST Leek Assisted Opening Knife ,"Jun 17, 2022",$0.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$73.00,$3.49,https://i.ebayimg.com/images/g/GpYAAOSwiqdio~9A/s-l1200.jpg,"Kershaw USA G-10 1660G10 S30V Mar07 Assisted Opening Pocket Knife 3"" Blade Made ","Jun 17, 2022",$6.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$12.00,$3.49,https://i.ebayimg.com/images/g/3T8AAOSwm7thKtDL/s-l1200.jpg,Black Kershaw 8700 Shuffle LinerLock Knife W/Bottle Opener USED,"Jun 17, 2022",$0.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$81.00,$3.49,https://i.ebayimg.com/images/g/jfAAAOSwgQ1ipAgp/s-l1200.jpg,KERSHAW LEEK 1660VIB ASSISTED FOLDING POCKET KNIFE  ,"Jun 17, 2022",$0.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$17.00,$3.49,https://i.ebayimg.com/images/g/eK0AAOSwMVFipmX3/s-l1200.jpg,"KERSHAW 1830 Oso Sweet Speed-Safe A/O plain edge linerlock knife 4 1/8"" closed","Jun 17, 2022",$0.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$13.10,$3.49,https://i.ebayimg.com/images/g/-2UAAOSwxkhiomm0/s-l1200.jpg,Kershaw 1605 Sping assisted pocket knife.,"Jun 17, 2022",$5.50
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$39.99,$3.49,https://i.ebayimg.com/images/g/3y4AAOSwUu1iqqSA/s-l1200.jpg,Kershaw Leek Knife OD Green Handle Blackwash Blade 1660OLBW,"Jun 17, 2022",$0.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$34.00,$3.49,https://i.ebayimg.com/images/g/XCgAAOSwH9FilnZd/s-l1200.jpg,Kershaw USA Speedsafe Dividend 1812 Folding Pocket Knife,"Jun 17, 2022",$5.95
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$33.22,$3.49,https://i.ebayimg.com/images/g/M~wAAOSwrqRiaJcz/s-l1200.jpg,Kershaw 1660H3 Leek Flipper Onion Design Folding Pocket Knife Plain Liner Assist,"Jun 17, 2022",$3.97
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$25.00,$3.49,https://i.ebayimg.com/images/g/wr4AAOSwvJpinDcB/s-l1200.jpg,Kershaw 1985ST RJ I Black G10 Handle SpeedSafe Assisted Folding Knife Used (430),"Jun 17, 2022",$5.20
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$30.00,$3.49,https://i.ebayimg.com/images/g/ON0AAOSw6JNioBFO/s-l1200.jpg,KERSHAW 1660PUR Leek knife Plain Edge Stainless Onion Design Made in USA ,"Jun 17, 2022",$0.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$18.99,$3.49,https://i.ebayimg.com/images/g/mz8AAOSwad9iLiMy/s-l1200.jpg,Kershaw Assisted Opening Sweet 1830  Folding Pocket Knife - KS4,"Jun 18, 2022",$0.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$25.00,$3.49,https://i.ebayimg.com/images/g/feUAAOSwIIFiqPxd/s-l1200.jpg,Kershaw  Tanto PS Spring Assist SPEEDSAFE Tactical Flipper knife 1835TBLKST,"Jun 18, 2022",$0.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$15.19,$3.49,https://i.ebayimg.com/images/g/wgcAAOSwk9picx6E/s-l1200.jpg,Kershaw 8750BLK Shuffle Linerlock BLACK Folding Knife Pocket Folder!,"Jun 18, 2022",$0.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$19.95,$3.49,https://i.ebayimg.com/images/g/w5QAAOSwajRipQbJ/s-l1200.jpg,Kershaw 2200 Grid Assisted Pocket Knife!,"Jun 18, 2022",$0.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$14.50,$3.49,https://i.ebayimg.com/images/g/mroAAOSwNKhim3Zo/s-l1200.jpg,Kershaw Zing 1730SS folding pocket knife frame lock SpeedSafe assisted open,"Jun 18, 2022",$4.70
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$102.50,$3.49,https://i.ebayimg.com/images/g/JIYAAOSwq-1ip21V/s-l1200.jpg,Vintage Kershaw 2110 Scrimshaw-Walter Alexander-Eagle-lockback Pocket Knife 1988,"Jun 18, 2022",$5.50
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$18.50,$3.49,https://i.ebayimg.com/images/g/O-QAAOSwAYtipPHR/s-l1200.jpg,Kershaw Emerson CQC-4K Wave Tan G10 Drop Pt Folding Pocket Knife 6054BRNBLK,"Jun 18, 2022",$5.15
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$24.99,$3.49,https://i.ebayimg.com/images/g/vgQAAOSwautirhW8/s-l1200.jpg,Kershaw Ken Onion Leek 1660 Purple Pocket Knife - K342,"Jun 18, 2022",$5.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$20.00,$3.49,https://i.ebayimg.com/images/g/EF4AAOSwTEdin54A/s-l1200.jpg,Kershaw Black Horse Folder Pocket Knife,"Jun 18, 2022",$4.50
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$44.00,$3.49,https://i.ebayimg.com/images/g/3CYAAOSwyOxip64L/s-l1200.jpg,#891 Navy Blue Kershaw Scallion 1620NB Assisted Opening Liner Lock Knife USA,"Jun 18, 2022",$0.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$25.00,$3.49,https://i.ebayimg.com/images/g/Ym4AAOSwyLZim8-q/s-l1200.jpg,KERSHAW POCKET KNIFE USA 1660ST  Assisted Opening  #A,"Jun 18, 2022",$5.99
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$119.99,$3.49,https://i.ebayimg.com/images/g/ly0AAOSwCHdidG8F/s-l1200.png,KERSHAW SHALLOT--1840CKT--RETIRED--BLACK--KEN ONION DESIGN-FOLDING LOCKING KNIFE,"Jun 18, 2022",$6.99
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$29.99,$3.49,https://i.ebayimg.com/images/g/pGkAAOSw~r9ip7vC/s-l1200.jpg,Kershaw LINK 1776BWWMX 1776BW speedsafe knife made in U.S.A,"Jun 18, 2022",$4.95
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$29.00,$3.49,https://i.ebayimg.com/images/g/5BUAAOSwIuxik~Ls/s-l1200.jpg,Kershaw Blur 1670RD Knife USA,"Jun 18, 2022",$6.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$20.45,$3.49,https://i.ebayimg.com/images/g/BIIAAOSw4odipSkg/s-l1200.jpg,Kershaw 1830 OSO Sweet Assisted Opening Pocket Knife,"Jun 18, 2022",$0.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$27.01,$3.49,https://i.ebayimg.com/images/g/IAMAAOSwv~Fip9N2/s-l1200.jpg,Retired Kershaw Ken Onion LEEK 1660 Flip Assisted Knife USA,"Jun 18, 2022",$5.50
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$80.00,$3.49,https://i.ebayimg.com/images/g/D-oAAOSwMCFirmLy/s-l1200.jpg,"Pocket Knife lot (20 knives) Kershaw, Buck, Gerber ","Jun 18, 2022",$0.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$25.65,$3.49,https://i.ebayimg.com/images/g/5VAAAOSwmPJin-RV/s-l1200.jpg,"1600 Kershaw Chive Knife plain Blade 3"" frame lock!","Jun 18, 2022",$0.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$15.50,$3.49,https://i.ebayimg.com/images/g/pSwAAOSwE5BioMO5/s-l1200.jpg,Kershaw Ken Onion Scallion 1620RD Folding Pocket Knife (Advertisement) - K29,"Jun 18, 2022",$5.25
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$14.99,$3.49,https://i.ebayimg.com/images/g/yykAAOSwhKBioMSx/s-l1200.jpg,Kershaw Leek 1660GRYBW Folding Pocket Knife - Broken Tip - K30,"Jun 18, 2022",$5.25
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$19.99,$3.49,https://i.ebayimg.com/images/g/dcIAAOSwrOpipTgL/s-l1200.jpg,Kershaw 1920 Select Fire G&G Hawk Design Pocket Knife ,"Jun 18, 2022",$0.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$24.97,$3.49,https://i.ebayimg.com/images/g/sCEAAOSw4q9iqOA~/s-l1200.jpg, Kershaw 6054BRNBLK Emerson Folding Knife. Excellent Condition. ,"Jun 18, 2022",$0.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$24.99,$3.49,https://i.ebayimg.com/images/g/MO0AAOSwy3hioMhg/s-l1200.jpg,Kershaw USA Link 1776Folding Pocket Knife - K32,"Jun 18, 2022",$5.25
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$19.52,$3.49,https://i.ebayimg.com/images/g/Ph8AAOSw~~RipTeN/s-l1200.jpg,Kershaw 1365 Misdirect Assisted Open Pocket Knife BlackWash Reverse Tanto Blade,"Jun 18, 2022",$4.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$39.00,$3.49,https://i.ebayimg.com/images/g/2GwAAOSw5ilirkeY/s-l1200.jpg,Kershaw Link Drop Point Knife Blue Aluminum 3.25” 1776NBBW Assisted Made In USA,"Jun 18, 2022",$0.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$18.50,$3.49,https://i.ebayimg.com/images/g/fu8AAOSwJwJio1yg/s-l1200.jpg,Kershaw 1980ST RJ II Assisted Open Pocket Knife Discontinued Kershaw Knife   ,"Jun 18, 2022",$4.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$26.00,$3.49,https://i.ebayimg.com/images/g/rR4AAOSw9tRiozMf/s-l1200.jpg,Kershaw 1620OL Olive Drab Scallion Assisted Open Pocket Knife ,"Jun 18, 2022",$4.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$21.65,$3.49,https://i.ebayimg.com/images/g/9JAAAOSwLrRio6qy/s-l1200.jpg,Kershaw 1660 Leek Assisted Open Pocket Knife Speed Assist Open Kershaw Knife,"Jun 18, 2022",$4.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$11.00,$3.49,https://i.ebayimg.com/images/g/gLoAAOSwuHRio1iX/s-l1200.jpg,Kershaw 2200 Grid Assisted Open Pocket Knife Black Blade Stainless Steel Handles,"Jun 18, 2022",$4.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$45.00,$3.49,https://i.ebayimg.com/images/g/AHoAAOSw4YxinlWY/s-l1200.jpg, Kershaw Blur 1670TBLKST Assisted Open Knife Liner Lock Combo Edge Tanto Blade,"Jun 18, 2022",$0.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$15.00,$3.49,https://i.ebayimg.com/images/g/h2QAAOSw211iiaRB/s-l1200.jpg,kershaw am-4 pocket knife,"Jun 18, 2022",$5.40
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$17.93,$3.49,https://i.ebayimg.com/images/g/b1gAAOSwC-RiUcwx/s-l1200.jpg,Kershaw 1835TBLKST Folding Pocket Knife!,"Jun 18, 2022",$0.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$17.95,$3.49,https://i.ebayimg.com/images/g/kuMAAOSwd4FicaTM/s-l1200.jpg,Kershaw 1835TBLKST Pocket Knife!,"Jun 18, 2022",$0.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$9.53,$3.49,https://i.ebayimg.com/images/g/zyYAAOSwhXNip6Aj/s-l1200.jpg,Kershaw Shuffle 8700x Knife,"Jun 18, 2022",$4.95
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$24.50,$3.49,https://i.ebayimg.com/images/g/YY8AAOSw4MRikgcD/s-l1200.jpg,#687 Stainless Kershaw Leek 1660 Assisted Opening Frame Lock Knife USA,"Jun 19, 2022",$0.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$13.00,$3.49,https://i.ebayimg.com/images/g/bWsAAOSwJ61gR-k1/s-l1200.jpg,KERSHAW 1302BW Knife ,"Jun 19, 2022",$5.50
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$20.00,$3.49,https://i.ebayimg.com/images/g/3J0AAOSw~otihpIE/s-l1200.jpg,KERSHAW 1302BW Lifter Knife NICE,"Jun 19, 2022",$6.00
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$26.99,$3.49,https://i.ebayimg.com/images/g/Y-wAAOSwTE1irl8M/s-l1200.jpg,Kershaw 1560 Spring Assisted Folding Knife,"Jun 19, 2022",$2.99
https://i.ebayimg.com/images/g/-BIAAOSwSYVf8ygV/s-l1200.jpg,"Jan 11, 2021",$7.50,$3.49,https://i.ebayimg.com/images/g/Lt0AAOSwQsRio5iK/s-l1200.jpg,Kershaw 2160 Money Clip Knife and Scissors,"Jun 19, 2022",$5.00
