Image,url,date_sold,price_in_US,shipping_cost,title,brand,converted_price,cost,profit,ROI
https://i.ebayimg.com/images/g/ZTcAAOSw8exia8R1/s-l1200.jpg,,2022-05-01,20.0,5.0,"''sog knives twitch ii folding knife 2.68"" plain drop point satin finish  sog knives twitch ii folding knife 2.68"" plain drop point satin finish",sog,25.0,22.95,-1.1999999999999993,-5.228758169934638
https://i.ebayimg.com/images/g/NLsAAOSw8zlifmY2/s-l1200.jpg,,2022-05-17,7.0,5.0,"''sog salute locking knife 3.625""sog salute locking knife 3.625""",sog,12.0,22.95,-12.51,-54.50980392156863
https://i.ebayimg.com/images/g/6kwAAOSwpE1iiWPp/s-l1200.jpg,,2022-05-29,56.01,5.1,''sog terminus xr & ka-bar dozier pocket knife setsog terminus xr & ka-bar dozier pocket knife set,sog,61.11,22.95,30.215700000000002,131.6588235294118
https://i.ebayimg.com/images/g/GDoAAOSwTdRikOym/s-l1200.jpg,,2022-05-31,63.33,12.5,"''sog flash ii tanto black assisted opening pocket folding knife, new, no boxsog flash ii tanto black assisted opening pocket folding knife, new, no box",sog,75.83,22.95,43.022099999999995,187.46013071895422
https://i.ebayimg.com/images/g/eA0AAOSwqldio8yi/s-l1200.jpg,,2022-06-12,60.0,5.25,''sog s35vn terminus xr clip point knifesog s35vn terminus xr clip point knife,sog,65.25,22.95,33.817499999999995,147.35294117647058
https://i.ebayimg.com/images/g/csUAAOSwA5Viw3pL/s-l1200.jpg,,2022-07-14,11.5,5.5,''sog flash ii black single blade locking knife - sog knives usasog flash ii black single blade locking knife - sog knives usa,sog,17.0,22.95,-8.16,-35.55555555555556
https://i.ebayimg.com/images/g/xMEAAOSwXIFhHWS-/s-l1200.jpg,,2022-04-01,50.0,14.85,''1 sog black trident knife   bonus key  camping  fishing new other  lot 331 sog black trident knife   bonus key  camping  fishing new other  lot 33,sog,64.85,22.95,33.4695,145.83660130718954
https://i.ebayimg.com/images/g/R4YAAOSwuB9h9zc-/s-l1200.jpg,,2022-02-24,22.99,4.2,''sog fielder tactical folding pocket knife assisted ss plain edge liner lock sog fielder tactical folding pocket knife assisted ss plain edge liner lock,sog,27.189999999999998,22.95,0.7052999999999976,3.0732026143790745
https://i.ebayimg.com/images/g/rs0AAOSwtJtiHnI8/s-l1200.jpg,,2022-03-02,25.0,5.1,"''sog twitch 2 knife, black tini plain blade,  liners, black handle sog twitch 2 knife, black tini plain blade,  liners, black handle",sog,30.1,22.95,3.237000000000002,14.104575163398703
https://i.ebayimg.com/images/g/4C0AAOSw~ZRiIOip/s-l1200.jpg,,2022-03-11,45.55,6.25,''used sog-tac xr blackout serrated folding knife cryo d2 steel/g10 handle used sog-tac xr blackout serrated folding knife cryo d2 steel/g10 handle,sog,51.8,22.95,22.115999999999996,96.36601307189541
