Image,url,date_sold,price_in_US,shipping_,Text
https://i.ebayimg.com/images/g/ng4AAOSwUuFjufRt/s-l1200.jpg,https://www.ebay.com/itm/304763687617?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$27.00,$6.10,''Buck Knife Knight Rosewood Dymondwood Lockback USA Discontinue in Good conditionBuck Knife Knight Rosewood Dymondwood Lockback USA Discontinue in Good condition
https://i.ebayimg.com/images/g/4vAAAOSwrcpjsc0a/s-l1200.png,https://www.ebay.com/itm/364096640989?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$17.00,$5.60,''Buck 371 Folding Pocket Knife c. 2008 Wharncliffe Clip and SheepsfootBuck 371 Folding Pocket Knife c. 2008 Wharncliffe Clip and Sheepsfoot
https://i.ebayimg.com/images/g/tSYAAOSw4fpjscQC/s-l1200.jpg,https://www.ebay.com/itm/144881913767?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$36.00,$9.40,''Buck 110 Hunter folding lockback knifeBuck 110 Hunter folding lockback knife
https://i.ebayimg.com/images/g/ajEAAOSwEtdjcQnP/s-l1200.jpg,https://www.ebay.com/itm/295447239957?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$19.99,$0.00,''Buck USA 309 Companion Pocket Knife 1972-86 ModelBuck USA 309 Companion Pocket Knife 1972-86 Model
https://i.ebayimg.com/images/g/75oAAOSwuR5juuVc/s-l1200.jpg,https://www.ebay.com/itm/325491823450?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$100.00,$15.00,''Vintage Buck Kalinga Knife. Schrade USA Old Timer 15OT Sheath.Vintage Buck Kalinga Knife. Schrade USA Old Timer 15OT Sheath.
https://i.ebayimg.com/images/g/J00AAOSwJg1jubRa/s-l1200.png,https://www.ebay.com/itm/266074665882?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$24.00,$5.00,''Buck Style Folding knifeBuck Style Folding knife
https://i.ebayimg.com/images/g/qSEAAOSw61tjtvBt/s-l1200.jpg,https://www.ebay.com/itm/204208661431?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$67.00,$5.90,''Vintage 1993 Buck 110 Lockback Folding Pocket Knife. (24)Vintage 1993 Buck 110 Lockback Folding Pocket Knife. (24)
https://i.ebayimg.com/images/g/p0oAAOSwb5BjqnwE/s-l1200.jpg,https://www.ebay.com/itm/115654370101?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$28.00,$5.40,''Buck 110 Lockback Folding Pocket Knife 1974-1980 Two Dot USABuck 110 Lockback Folding Pocket Knife 1974-1980 Two Dot USA
https://i.ebayimg.com/images/g/ZjYAAOSwSRZjsYZM/s-l1200.jpg,https://www.ebay.com/itm/364096534430?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$56.50,$7.80,''vintage buck 110 knife No Dot With Black Leather Sheathvintage buck 110 knife No Dot With Black Leather Sheath
https://i.ebayimg.com/images/g/JHwAAOSwHhNjPMZy/s-l1200.jpg,https://www.ebay.com/itm/255760155254?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$21.97,$0.00,''Buck 325 Colleague Frame Lock Knife!Buck 325 Colleague Frame Lock Knife!
https://i.ebayimg.com/images/g/2W4AAOSwfNRjsYbt/s-l1200.jpg,https://www.ebay.com/itm/394403303120?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$34.00,$7.80,''vintage buck 110 knife  3 Dot With Leather Sheathvintage buck 110 knife  3 Dot With Leather Sheath
https://i.ebayimg.com/images/g/jsoAAOSwSixjtZBH/s-l1200.jpg,https://www.ebay.com/itm/144886106098?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$10.00,$0.00,''Buck 327 Nobleman Pocket KnifeBuck 327 Nobleman Pocket Knife
https://i.ebayimg.com/images/g/XGcAAOSwu71jtvLc/s-l1200.jpg,https://www.ebay.com/itm/204208661978?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$51.00,$5.85,''Vintage 1986 Buck 110 Lockback Folding Pocket Knife. (28)Vintage 1986 Buck 110 Lockback Folding Pocket Knife. (28)
